,Accident Date,Time (24hr),Road Surface,Weather Conditions,Type of Vehicle,Casualty Class,Casualty Severity,Sex of Casualty,Age of Casualty
11080,2018-07-20,11:00:00,Dry,Fine without high winds,Car,Driver,Slight,Female,31
11081,2018-07-20,18:35:00,Dry,Fine without high winds,Car,Driver,Slight,Female,55
11082,2018-07-20,21:38:00,Dry,Fine without high winds,Goods vehicle,Driver,Slight,Male,33
11083,2018-07-22,14:40:00,Dry,Fine without high winds,Car,Driver,Slight,Female,51
11084,2018-07-22,15:30:00,Dry,Fine without high winds,Car,Driver,Slight,Male,45
11085,2018-07-23,08:40:00,Dry,Fine without high winds,Pedal cycle,Driver,Slight,Male,29
11086,2018-07-23,15:40:00,Dry,Fine without high winds,Car,Driver,Slight,Female,38
11087,2018-07-24,18:30:00,Dry,Fine without high winds,Pedal cycle,Driver,Slight,Male,18
11088,2018-07-24,07:10:00,Dry,Fine without high winds,Car,Driver,Slight,Male,23
11089,2018-07-24,07:10:00,Dry,Fine without high winds,Car,Driver,Slight,Male,66
11090,2018-07-24,07:10:00,Dry,Fine without high winds,Car,Passenger,Slight,Female,68
11091,2018-07-24,17:40:00,Dry,Fine without high winds,Pedal cycle,Driver,Slight,Female,33
11092,2018-07-24,14:30:00,Dry,Fine without high winds,Goods vehicle,Pedestrian,Slight,Male,45
11093,2018-07-24,15:55:00,Dry,Fine without high winds,Pedal cycle,Driver,Slight,Male,19
11094,2018-07-25,19:40:00,Dry,Fine without high winds,Car,Passenger,Slight,Female,17
11095,2018-07-25,11:10:00,Dry,Fine without high winds,Car,Driver,Serious,Male,58
11096,2018-07-25,10:30:00,Dry,Fine without high winds,Motorcycle,Driver,Slight,Male,23
11097,2018-07-25,19:40:00,Dry,Fine without high winds,Car,Driver,Slight,Male,19
11098,2018-07-25,11:10:00,Dry,Fine without high winds,Car,Driver,Serious,Male,71
11099,2018-07-26,14:30:00,Dry,Fine without high winds,Car,Driver,Slight,Female,38
11100,2018-07-26,17:58:00,Dry,Fine without high winds,Car,Driver,Slight,Male,72
11101,2018-07-26,20:15:00,Wet/Damp,Fine without high winds,Car,Driver,Serious,Male,39
11102,2018-07-26,17:58:00,Dry,Fine without high winds,Car,Driver,Slight,Male,43
11103,2018-07-26,14:30:00,Dry,Fine without high winds,Car,Passenger,Slight,Female,12
11104,2018-07-26,14:30:00,Dry,Fine without high winds,Car,Passenger,Slight,Female,7
11105,2018-07-27,09:50:00,Dry,Fine without high winds,Pedal cycle,Driver,Slight,Male,31
11106,2018-07-27,13:28:00,Dry,Fine without high winds,Car,Driver,Slight,Male,45
11107,2018-07-27,11:40:00,Dry,Fine without high winds,Motorcycle,Driver,Serious,Male,29
11108,2018-07-27,13:28:00,Dry,Fine without high winds,Car,Passenger,Slight,Female,24
11109,2018-07-27,13:28:00,Dry,Fine without high winds,Car,Driver,Slight,Male,24
